ID,AGE_QUINTILES,CODE_GENDER,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,CNT_CHILDREN_BRACKET,CNT_FAM_MEMBERS_BRACKET,ANNUAL_INCOME_QUINTILE,NAME_INCOME_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,status
"5,114,533",5,F,Higher education,Married,1,2,3,Working,Y,Y,Co-op apartment,1,0,0,0
"5,033,856",2,F,Lower secondary,Married,1,2,3,Working,N,N,House / apartment,0,0,0,0
"5,126,678",4,F,Secondary / secondary special,Single / not married,1,1,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,126,675",4,F,Secondary / secondary special,Single / not married,1,1,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,126,674",4,F,Secondary / secondary special,Single / not married,1,1,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,126,676",4,F,Secondary / secondary special,Single / not married,1,1,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,126,672",4,F,Secondary / secondary special,Single / not married,1,1,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,126,677",4,F,Secondary / secondary special,Single / not married,1,1,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,126,673",4,F,Secondary / secondary special,Single / not married,1,1,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,125,875",1,F,Secondary / secondary special,Single / not married,1,1,3,Working,N,N,Municipal apartment,0,0,0,0
"5,145,954",3,F,Higher education,Married,2,3,3,Working,N,N,House / apartment,0,1,0,0
"5,145,959",3,F,Higher education,Married,2,3,3,Working,N,N,House / apartment,0,1,0,0
"5,024,798",1,F,Higher education,Single / not married,1,1,3,Working,N,Y,House / apartment,0,0,0,0
"5,041,927",2,M,Secondary / secondary special,Married,1,2,3,Working,Y,N,Rented apartment,1,1,0,0
"5,041,926",2,M,Secondary / secondary special,Married,1,2,3,Working,Y,N,Rented apartment,1,1,0,0
"5,041,928",2,M,Secondary / secondary special,Married,1,2,3,Working,Y,N,Rented apartment,1,1,0,0
"5,028,308",1,M,Secondary / secondary special,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,0,0,0,0
"5,028,309",1,M,Secondary / secondary special,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,0,0,0,0
"5,146,061",4,F,Secondary / secondary special,Separated,1,1,3,Working,N,Y,House / apartment,0,0,0,0
"5,146,059",4,F,Secondary / secondary special,Separated,1,1,3,Working,N,Y,House / apartment,0,0,0,0
"5,146,057",4,F,Secondary / secondary special,Separated,1,1,3,Working,N,Y,House / apartment,0,0,0,0
"5,146,058",4,F,Secondary / secondary special,Separated,1,1,3,Working,N,Y,House / apartment,0,0,0,0
"5,146,062",4,F,Secondary / secondary special,Separated,1,1,3,Working,N,Y,House / apartment,0,0,0,0
"5,116,581",4,F,Secondary / secondary special,Married,1,2,3,Working,N,N,House / apartment,0,0,0,1
"5,143,074",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,070",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,068",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,069",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,067",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,066",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,075",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,065",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,143,064",1,F,Higher education,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,089,667",3,M,Lower secondary,Married,1,2,3,Working,N,N,House / apartment,1,0,0,0
"5,037,227",4,F,Secondary / secondary special,Married,1,2,3,Working,N,Y,House / apartment,0,0,0,0
"5,037,228",4,F,Secondary / secondary special,Married,1,2,3,Working,N,Y,House / apartment,0,0,0,0
"5,033,479",3,M,Secondary / secondary special,Separated,1,1,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,033,480",3,M,Secondary / secondary special,Separated,1,1,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,085,788",2,F,Higher education,Married,4,3,3,Working,N,Y,House / apartment,0,0,0,0
"5,037,252",3,F,Secondary / secondary special,Married,1,2,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,037,253",3,F,Secondary / secondary special,Married,1,2,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,113,831",4,F,Higher education,Married,1,2,3,State servant,N,Y,House / apartment,1,1,0,0
"5,113,826",4,F,Higher education,Married,1,2,3,State servant,N,Y,House / apartment,1,1,0,0
"5,113,824",4,F,Higher education,Married,1,2,3,State servant,N,Y,House / apartment,1,1,0,0
"5,113,830",4,F,Higher education,Married,1,2,3,State servant,N,Y,House / apartment,1,1,0,0
"5,113,825",4,F,Higher education,Married,1,2,3,State servant,N,Y,House / apartment,1,1,0,0
"5,117,628",1,M,Incomplete higher,Single / not married,1,1,3,Commercial associate,N,N,House / apartment,0,1,0,0
"5,117,627",1,M,Incomplete higher,Single / not married,1,1,3,Commercial associate,N,N,House / apartment,0,1,0,0
"5,117,625",1,M,Incomplete higher,Single / not married,1,1,3,Commercial associate,N,N,House / apartment,0,1,0,0
"5,117,626",1,M,Incomplete higher,Single / not married,1,1,3,Commercial associate,N,N,House / apartment,0,1,0,0
"5,117,629",1,M,Incomplete higher,Single / not married,1,1,3,Commercial associate,N,N,House / apartment,0,1,0,0
"5,047,778",3,F,Secondary / secondary special,Married,2,3,3,Working,N,Y,House / apartment,0,0,0,0
"5,024,984",4,M,Secondary / secondary special,Married,1,2,3,Working,Y,N,House / apartment,0,0,0,0
"5,085,705",2,M,Secondary / secondary special,Married,3,3,3,Working,N,Y,House / apartment,0,0,0,0
"5,050,684",4,F,Secondary / secondary special,Widow,1,1,3,Working,N,N,House / apartment,0,0,0,0
"5,050,682",4,F,Secondary / secondary special,Widow,1,1,3,Working,N,N,House / apartment,0,0,0,1
"5,116,971",3,F,Higher education,Married,3,3,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,116,524",2,F,Secondary / secondary special,Married,2,3,3,Working,N,Y,House / apartment,0,1,0,0
"5,116,521",2,F,Secondary / secondary special,Married,2,3,3,Working,N,Y,House / apartment,0,1,0,0
"5,116,526",2,F,Secondary / secondary special,Married,2,3,3,Working,N,Y,House / apartment,0,1,0,0
"5,116,525",2,F,Secondary / secondary special,Married,2,3,3,Working,N,Y,House / apartment,0,1,0,0
"5,116,522",2,F,Secondary / secondary special,Married,2,3,3,Working,N,Y,House / apartment,0,1,0,0
"5,056,017",5,M,Secondary / secondary special,Married,1,2,3,Working,Y,N,House / apartment,0,0,0,0
"5,115,461",1,M,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,0,0,0
"5,115,457",1,M,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,0,0,0
"5,095,035",1,M,Secondary / secondary special,Married,1,2,3,Working,Y,Y,House / apartment,0,0,0,0
"5,095,037",1,M,Secondary / secondary special,Married,1,2,3,Working,Y,Y,House / apartment,0,0,0,0
"5,095,034",1,M,Secondary / secondary special,Married,1,2,3,Working,Y,Y,House / apartment,0,0,0,0
"5,045,879",1,M,Secondary / secondary special,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,045,876",1,M,Secondary / secondary special,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,045,877",1,M,Secondary / secondary special,Married,2,3,3,Working,Y,N,House / apartment,0,0,0,0
"5,025,010",2,F,Higher education,Single / not married,2,2,3,Commercial associate,N,N,House / apartment,0,0,0,0
"5,053,382",5,F,Secondary / secondary special,Civil marriage,1,2,3,Working,N,Y,House / apartment,1,1,0,0
"5,126,607",1,F,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,126,604",1,F,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,126,602",1,F,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,126,608",1,F,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,126,609",1,F,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,126,605",1,F,Higher education,Civil marriage,1,2,3,Commercial associate,N,N,House / apartment,1,1,0,0
"5,114,570",1,M,Secondary / secondary special,Married,3,3,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,114,573",1,M,Secondary / secondary special,Married,3,3,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,090,270",1,M,Secondary / secondary special,Married,3,3,3,Commercial associate,Y,Y,House / apartment,0,0,0,0
"5,087,626",2,F,Higher education,Married,2,3,3,Working,N,N,With parents,0,0,0,0
"5,087,628",2,F,Higher education,Married,2,3,3,Working,N,N,With parents,0,0,0,0
"5,087,627",2,F,Higher education,Married,2,3,3,Working,N,N,With parents,0,0,0,0
"5,087,629",2,F,Higher education,Married,2,3,3,Working,N,N,With parents,0,0,0,0
"5,095,484",3,F,Secondary / secondary special,Separated,2,2,3,Commercial associate,N,Y,House / apartment,0,1,0,0
"5,091,035",3,F,Incomplete higher,Single / not married,1,1,3,Working,Y,N,With parents,0,0,0,0
"5,125,225",2,F,Higher education,Married,3,3,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,125,226",2,F,Higher education,Married,3,3,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,125,236",2,F,Higher education,Married,3,3,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,125,235",2,F,Higher education,Married,3,3,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,125,227",2,F,Higher education,Married,3,3,3,Commercial associate,N,Y,House / apartment,0,0,0,0
"5,066,895",2,F,Higher education,Married,2,3,3,Pensioner,Y,Y,House / apartment,0,0,1,0
"5,091,910",3,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,Rented apartment,0,0,0,0
"5,065,824",3,M,Secondary / secondary special,Married,3,3,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,065,823",3,M,Secondary / secondary special,Married,3,3,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,112,952",4,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,024,086",4,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,024,087",4,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,024,083",4,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,024,085",4,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,024,084",4,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,096,804",4,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,096,808",4,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,096,805",4,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,096,811",4,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,090,077",4,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,099,929",4,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,099,928",4,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,033,835",4,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,033,834",4,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,054,423",5,M,Secondary / secondary special,Married,3,3,3,Pensioner,Y,N,House / apartment,0,0,0,0
"5,054,422",5,M,Secondary / secondary special,Married,3,3,3,Pensioner,Y,N,House / apartment,0,0,0,0
"5,021,838",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,021,842",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,021,843",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,021,841",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,021,839",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,021,840",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,085,855",5,F,Secondary / secondary special,Civil marriage,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,024,075",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,068,142",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,068,141",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,068,135",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,068,137",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,068,146",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,143,264",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,143,266",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,143,259",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,143,252",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,143,260",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,143,254",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,143,253",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,143,267",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,115,650",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,115,649",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,024,457",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,139,733",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,Y,N,House / apartment,0,0,0,0
"5,037,186",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,Y,N,House / apartment,0,0,0,0
"5,139,735",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,Y,N,House / apartment,0,0,0,0
"5,126,096",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,126,098",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,126,092",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,126,093",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,126,097",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,061,781",5,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,061,778",5,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,061,780",5,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,061,773",5,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,023,022",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,023,024",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,126,394",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,1,0,0
"5,116,193",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,N,Municipal apartment,0,0,0,0
"5,116,194",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,N,Municipal apartment,0,0,0,0
"5,116,198",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,N,Municipal apartment,0,0,0,0
"5,116,195",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,N,Municipal apartment,0,0,0,0
"5,116,196",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,N,Municipal apartment,0,0,0,0
"5,065,732",5,F,Higher education,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,045,353",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,066,846",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,1,0
"5,066,844",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,1,0
"5,066,845",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,1,0
"5,066,847",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,1,0
"5,009,887",5,F,Secondary / secondary special,Civil marriage,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,009,882",5,F,Secondary / secondary special,Civil marriage,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,009,886",5,F,Secondary / secondary special,Civil marriage,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,025,179",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,N,House / apartment,0,0,0,0
"5,118,056",5,F,Higher education,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,118,059",5,F,Higher education,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,118,058",5,F,Higher education,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,066,832",5,F,Lower secondary,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,066,835",5,F,Lower secondary,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,066,833",5,F,Lower secondary,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,066,834",5,F,Lower secondary,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,104,876",5,F,Secondary / secondary special,Civil marriage,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,104,877",5,F,Secondary / secondary special,Civil marriage,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,068,448",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,113,025",5,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,065,341",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,065,344",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,149,129",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,137,123",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,137,124",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,1
"5,068,618",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,068,619",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,091,511",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,091,508",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,091,509",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,038,792",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,038,788",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,090,776",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,142,089",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,1,0,0
"5,010,943",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,139,323",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,037,158",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,037,157",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,139,327",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,139,328",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,139,322",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,025,103",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,100,387",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,067,638",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,067,639",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,026,574",5,F,Secondary / secondary special,Civil marriage,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,029,144",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,1,0,0
"5,024,529",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,024,530",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,058,363",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,058,364",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,025,046",5,F,Higher education,Married,1,2,3,Pensioner,N,N,House / apartment,0,1,0,0
"5,010,306",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,010,305",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,036,975",5,F,Lower secondary,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,139,659",5,F,Lower secondary,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,117,676",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,117,677",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,100,108",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,117,680",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,100,109",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,046,092",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,046,087",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,046,089",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,091,826",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,091,828",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,033,526",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,Y,N,House / apartment,0,0,0,0
"5,047,769",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,047,768",5,M,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,010,890",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,010,893",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,010,888",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,010,891",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,010,886",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,1,0
"5,136,937",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,1,0,0
"5,136,938",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,N,House / apartment,0,1,0,0
"5,053,155",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,053,153",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,053,161",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,042,273",5,F,Secondary / secondary special,Married,1,2,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,048,646",5,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,048,641",5,F,Secondary / secondary special,Separated,1,1,3,Pensioner,N,N,House / apartment,0,0,0,0
"5,046,399",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,046,398",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,046,403",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,046,402",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,046,401",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,046,400",5,F,Secondary / secondary special,Single / not married,1,1,3,Pensioner,N,Y,House / apartment,0,0,0,0
"5,052,950",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,052,952",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,1,0,1
"5,052,955",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,052,954",5,F,Secondary / secondary special,Widow,1,1,3,Pensioner,N,Y,House / apartment,0,1,0,0
"5,056,072",5,M,Higher education,Married,1,2,3,Pensioner,Y,Y,House / apartment,0,0,0,0
"5,050,748",1,F,Higher education,Civil marriage,2,3,3,Commercial associate,N,N,House / apartment,1,1,0,0
